# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpbbcmznqt\77foye_l.json
# init = 2 (Default)
# random
#   seed = 10021
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202340_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.11752
# Diagonal elements of inverse mass matrix:
# 0.281887
-10.9045,0.722872,1.11752,2,3,0,12.3544,0.717532
-12.2548,0.675862,1.11752,1,3,0,12.9637,0.398214
-11.0847,1,1.11752,1,1,0,11.9176,0.500712
-10.6325,1,1.11752,2,3,0,10.9279,0.587275
-10.8447,0.929358,1.11752,1,1,0,10.8472,0.535785
-10.5909,1,1.11752,1,3,0,10.7636,0.611772
-11.0202,0.809759,1.11752,2,3,0,11.5243,0.731978
-10.7389,1,1.11752,1,1,0,10.9518,0.690243
-10.5943,1,1.11752,1,3,0,10.6948,0.641389
-10.7278,0.962521,1.11752,1,3,0,10.7634,0.559121
-11.766,0.695082,1.11752,1,1,0,11.7676,0.433689
-10.5983,1,1.11752,1,3,0,11.5232,0.644582
-10.6346,0.994849,1.11752,2,3,0,10.6404,0.586419
-10.7014,0.992798,1.11752,2,3,0,10.7033,0.681978
-10.612,1,1.11752,2,3,0,10.6745,0.652811
-10.5892,0.541902,1.11752,2,3,0,13.9622,0.636009
-10.6822,0.9316,1.11752,2,3,0,10.9118,0.677206
-11.3691,0.863042,1.11752,2,3,0,11.6721,0.469035
-10.723,1,1.11752,2,3,0,11.1504,0.560259
-11.5705,0.856509,1.11752,2,3,0,11.6861,0.780077
-11.0507,1,1.11752,1,1,0,11.4879,0.735408
-12.6243,0.631433,1.11752,1,3,0,13.5996,0.375234
-11.0753,1,1.11752,2,3,0,12.1358,0.501892
-11.2927,0.92638,1.11752,1,1,0,11.4354,0.476868
-11.3151,0.992154,1.11752,1,1,0,11.559,0.474526
-10.5851,0.872537,1.11752,2,3,0,11.952,0.626517
-10.6888,0.940027,1.11752,2,3,0,10.8611,0.6789
-11.7515,0.781384,1.11752,1,3,0,11.7711,0.791891
-11.5864,1,1.11752,1,1,0,11.9467,0.781171
-12.6212,0.795399,1.11752,1,1,0,12.7038,0.835291
-14.5463,0.722061,1.11752,1,1,0,14.6392,0.893113
-12.9885,1,1.11752,1,1,0,14.482,0.84931
-11.2569,1,1.11752,1,1,0,12.5881,0.755672
-11.6806,0.966598,1.11752,2,3,0,11.7897,0.787424
-11.3572,1,1.11752,1,1,0,11.7499,0.764148
-11.1072,1,1.11752,1,1,0,11.3949,0.741421
-11.708,0.857833,1.11752,1,1,0,11.7624,0.789173
-10.5923,0.871307,1.11752,2,3,0,12.8218,0.610348
-10.6946,0.973677,1.11752,1,3,0,10.6949,0.567396
-10.6946,0.323568,1.11752,1,3,0,14.1787,0.567396
-10.6602,0.859032,1.11752,2,3,0,11.2576,0.577394
-10.5906,0.997177,1.11752,1,3,0,10.6579,0.637742
-11.0407,0.881267,1.11752,1,3,0,11.101,0.506369
-10.7558,0.765915,1.11752,2,3,0,12.2927,0.693603
-10.6258,1,1.11752,1,1,0,10.7173,0.659094
-10.6633,0.988301,1.11752,1,1,0,10.6712,0.671961
-11.0908,0.922,1.11752,2,3,0,11.2458,0.49995
-10.7437,0.89249,1.11752,2,3,0,11.718,0.691211
-10.786,0.987453,1.11752,1,1,0,10.8277,0.69919
-10.9021,0.966733,1.11752,1,1,0,10.9444,0.717199
-10.5966,0.969347,1.11752,2,3,0,11.0893,0.643294
-10.5925,0.990706,1.11752,2,3,0,10.6368,0.639706
-12.3815,0.439514,1.11752,2,3,0,14.0167,0.390024
-11.4944,1,1.11752,2,3,0,12.289,0.457017
-10.6022,1,1.11752,1,3,0,11.3318,0.647264
-10.5964,0.979501,1.11752,2,3,0,10.7066,0.643169
-12.4059,0.607479,1.11752,1,3,0,12.6362,0.826092
-12.572,0.967475,1.11752,1,1,0,12.9797,0.833259
-10.6119,0.926784,1.11752,1,3,0,12.4495,0.596702
-11.7223,0.555224,1.11752,2,3,0,13.163,0.790072
-11.9947,0.939962,1.11752,1,1,0,12.2348,0.805926
-12.0528,0.987363,1.11752,1,1,0,12.4056,0.809019
-12.0528,0.738205,1.11752,1,1,0,13.3936,0.809019
-11.0895,1,1.11752,1,1,0,11.831,0.739585
-10.5878,0.987085,1.11752,1,3,0,11.0113,0.615895
-10.6558,0.870983,1.11752,2,3,0,11.1825,0.578828
-10.5871,0.676299,1.11752,2,3,0,12.3431,0.632783
-10.7229,0.821658,1.11752,2,3,0,11.4704,0.560271
-10.8349,0.988422,1.11752,2,3,0,10.835,0.707341
-12.0548,0.813833,1.11752,2,3,0,12.4677,0.411907
-11.1357,1,1.11752,1,1,0,11.8348,0.494453
-10.8359,1,1.11752,2,3,0,11.0849,0.537331
-11.0511,0.975735,1.11752,2,3,0,11.1127,0.50501
-11.7629,0.779167,1.11752,1,1,0,11.8533,0.433935
-11.3856,1,1.11752,1,1,0,11.8619,0.467397
-10.9357,0.930964,1.11752,2,3,0,11.874,0.721687
-11.5656,0.797691,1.11752,2,3,0,12.7625,0.779736
-11.2122,1,1.11752,1,1,0,11.5866,0.751637
-10.6602,0.943084,1.11752,2,3,0,11.6463,0.671045
-10.763,0.969073,1.11752,1,1,0,10.7736,0.694973
-11.6987,0.84525,1.11752,2,3,0,12.0375,0.439171
-10.89,1,1.11752,1,1,0,11.4539,0.528197
-13.4408,0.432892,1.11752,1,3,0,15.0499,0.864258
-11.4877,1,1.11752,1,1,0,13.0215,0.774189
